reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Hydrogen,EJ/yr,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Nuclear,EJ/yr,3.2979,N/A,N/A,N/A,N/A,3.0761,N/A,N/A,N/A,N/A,2.829,N/A,N/A,N/A,N/A,2.4325,2.0651,1.8679,1.717,1.6411,1.5248,1.4535,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Oil,EJ/yr,0.4948,N/A,N/A,N/A,N/A,0.2955,N/A,N/A,N/A,N/A,0.2439,N/A,N/A,N/A,N/A,0.0996,0.041,0.025,0.0223,0.0189,0.0121,0.0104,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Solar,EJ/yr,0.0052,N/A,N/A,N/A,N/A,0.0836,N/A,N/A,N/A,N/A,0.3636,N/A,N/A,N/A,N/A,0.5096,0.8761,1.2574,1.5178,1.7943,2.0881,2.1588,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Wind,EJ/yr,0.2432,N/A,N/A,N/A,N/A,0.5008,N/A,N/A,N/A,N/A,0.9467,N/A,N/A,N/A,N/A,1.3999,2.1966,3.1547,3.7275,4.124,4.6417,4.8616,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Wind|Offshore,EJ/yr,0.2377,N/A,N/A,N/A,N/A,0.4818,N/A,N/A,N/A,N/A,0.8843,N/A,N/A,N/A,N/A,1.2297,1.7862,2.4244,2.7853,3.0222,3.4004,3.5664,NA
reference,EU_ReferenceScenario_2020,EU27,Secondary Energy|Electricity|Wind|Onshore,EJ/yr,0.0055,N/A,N/A,N/A,N/A,0.019,N/A,N/A,N/A,N/A,0.0623,N/A,N/A,N/A,N/A,0.1702,0.4104,0.7303,0.9422,1.1018,1.2413,1.2952,NA
reference,EU_ReferenceScenario_2020,EU27,Trade|Primary Energy|Coal|Volume,EJ/yr,-4.1047,N/A,N/A,N/A,N/A,-3.9265,N/A,N/A,N/A,N/A,-4.1126,N/A,N/A,N/A,N/A,-2.4998,-2.3884,-1.8383,-1.4083,-0.8578,-0.7379,-0.6727,NA
reference,EU_ReferenceScenario_2020,EU27,Trade|Primary Energy|Gas|Volume,EJ/yr,-10.3891,N/A,N/A,N/A,N/A,-10.2931,N/A,N/A,N/A,N/A,-9.2067,N/A,N/A,N/A,N/A,-10.1788,-10.7957,-9.6289,-9.5313,-9.6093,-9.1394,-9.3374,NA
reference,EU_ReferenceScenario_2020,EU27,Trade|Primary Energy|Oil|Volume,EJ/yr,-25.3883,N/A,N/A,N/A,N/A,-23.0541,N/A,N/A,N/A,N/A,-21.5201,N/A,N/A,N/A,N/A,-17.1778,-18.9464,-17.2879,-15.9644,-14.9591,-14.1875,-13.5757,NA
reference,James_IMF,EU27,GDP|PPP,billion EUR_2020/yr,13208.7129,13670.1789,14112.1146,14222.2772,13645.2035,13861.2174,14033.5216,14328.9278,14659.6768,15001.82,15340.3451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA
reference,James_IMF,EU27 & UK,GDP|PPP,billion EUR_2020/yr,15476.0505,16004.4405,16512.4687,16624.2507,15931.0799,16188.4247,16410.2068,16760.5244,17150.6169,17557.1924,17965.0281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA
